facility_id,facility_name,state,city,county,zip,lat,lon,year,subparts,co2e_tons,parent_name,ownership_share,attributed_co2e
1001091,South Fond Du Lac,WI,FOND DU LAC,Fond du Lac,54935,43.7353,-88.4968,2018,"C,D",57387.288,ALLIANT ENERGY CORP,1.0,57387.288
1000449,South Harper Generating Station,MO,Peculiar,Cass,64078,38.6803,-94.4824,2018,D,27415.248,EVERGY INC,1.0,27415.248
1000982,South Oak Creek,WI,OAK CREEK,Milwaukee,53154,42.8457,-87.8294,2018,"C,D",5112144.488,WEC Energy Group Inc,1.0,5112144.488
1001350,"South Point Energy Center, LLC",AZ,MOHAVE VALLEY,Mohave,86440,34.8678,-114.5317,2018,"C,D",110658.672,CPN MANAGEMENT LP,1.0,110658.672
1005831,Southaven Combined Cycle,MS,SOUTHHAVEN,DeSoto,38671,34.9939,-90.039,2018,"C,D",1536141.531,US GOVERNMENT,1.0,1536141.531
1000863,Southwestern,OK,Anadarko,Caddo,73005,35.1009,-98.3524,2018,"C,D",420185.692,AMERICAN ELECTRIC POWER CO INC,1.0,420185.692
1000586,Spring Creek Energy Center,OK,Edmond,LOGAN COUNTY,73025,35.7422,-97.655,2018,"C,D",130923.216,EVERGY INC,1.0,130923.216
1007659,Springdale Generating Station (55196),PA,SPRINGDALE,Allegheny,15144,40.5447,-79.7678,2018,D,54959.146,"LS Power Development, LLC",1.0,54959.146
1007360,Springdale Generating Station (55710),PA,SPRINGDALE,Allegheny,15144,40.5456,-79.7669,2018,D,1418475.719,"LS Power Development, LLC",1.0,1418475.719
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2018,D,9834338.102,UNS ENERGY CORP,0.5,4917169.051
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2018,D,9834338.102,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,0.25,2458584.5255
1001196,Springerville Generating Station,AZ,SPRINGERVILLE,Apache,85938,34.3186,-109.1636,2018,D,9834338.102,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,0.25,2458584.5255
1000678,St. Clair,MI,SAINT CLAIR HAVEN,Saint Clair,48054,42.7642,-82.4719,2018,"C,D",4758312.784,DTE ENERGY CO,1.0,4758312.784
1006116,St. Francis Power Plant,MO,CAMPBELL,Dunklin,63933,36.5852,-90.1779,2018,"C,D",325769.692,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,325769.692
1013578,St.Charles,LA,Montz,ST. CHARLES PARISH,70068,30.004648,-90.464826,2018,D,,ENTERGY CORP,1.0,
1007317,Stanton A,FL,ORLANDO,Orange,32831,28.4881,-81.1675,2018,D,667318.576,NEXTERA ENERGY INC,1.0,667318.576
1001111,State Line (MO),MO,JOPLIN,Jasper,64804,37.0659,-94.614,2018,D,1042441.836,EVERGY INC,0.4,416976.7344
1007619,Stryker Creek,TX,JACKSONVILLE,Cherokee,75785,31.9381,-94.9883,2018,"C,D",78821.206,Vistra Corp,1.0,78821.206
1011465,Sun Peak Generating Station,NV,Las Vegas,CLARK COUNTY,89142,36.137174,-115.034529,2018,D,22478.968,BERKSHIRE HATHAWAY INC,1.0,22478.968
1000237,Sundance Power Plant,AZ,CASA GRANDE,Pinal,85228,32.9285,-111.5899,2018,D,229366.596,PINNACLE WEST CAPITAL CORP,1.0,229366.596
1001549,Sutherland,IA,MARSHALLTOWN,Marshall,50158,42.0472,-92.8627,2018,"C,D",1248136.824,ALLIANT ENERGY CORP,1.0,1248136.824
1000996,T C Ferguson Power Plant,TX,MARBLE FALLS,Llano,78654,30.558,-98.3705,2018,D,1149510.84,LOWER COLORADO RIVER AUTHORITY,0.965,1109277.9606
1005807,Talbot Energy Facility,GA,BOX SPRINGS,Talbot,31801,32.5892,-84.6917,2018,"C,D",323587.15,OGLETHORPE POWER CORP,1.0,323587.15
1001604,Teche Power Station,LA,BALDWIN,Saint Mary,70514,29.8223,-91.5427,2018,"C,D",502084.44,CLECO CORPORATE HOLDINGS LLC,1.0,502084.44
1000504,Texas City Cogeneration,TX,TEXAS CITY,Galveston,77590,29.3787,-94.944,2018,"C,D",675047.648,CPN MANAGEMENT LP,1.0,675047.648
1001140,Theodore Cogeneration,AL,Theodore,Mobile,36582,30.5248,-88.1289,2018,"C,D",669285.568,THE SOUTHERN CO,1.0,669285.568
1000801,Thomas A. Smith Energy Facility,GA,DALTON,Murray,30721,34.7094,-84.9182,2018,"C,D",2153382.072,OGLETHORPE POWER CORP,1.0,2153382.072
1001433,Thomas Fitzhugh,AR,OZARK,Franklin,72949,35.4617,-93.8053,2018,"C,D",138427.622,ARKANSAS ELECTRIC COOPERATIVE CORP,1.0,138427.622
1000716,Thomas Hill Energy Center,MO,CLIFTON HILL,Randolph,65244,39.5531,-92.6392,2018,"C,D",7667501.504,ASSOCIATED ELECTRIC COOPERATIVE INC,1.0,7667501.504
1001137,Tiger Bay Cogeneration Facility,FL,FORT MEADE,Polk,33841,27.7447,-81.85,2018,D,464287.68,DUKE ENERGY CORP,1.0,464287.68
1001043,Tolk Station,TX,MULESHOE,Lamb,79371,34.1847,-102.5686,2018,"C,D",3635996.046,XCEL ENERGY INC,1.0,3635996.046
1007549,Tracy,NV,SPARKS,Storey,89434,39.5625,-119.525,2018,"C,D",1922566.676,BERKSHIRE HATHAWAY INC,1.0,1922566.676
1000679,Trenton Channel,MI,TRENTON,Wayne,48183,42.1236,-83.1811,2018,"C,D",1211044.15,DTE ENERGY CO,1.0,1211044.15
1006542,Trimble County,KY,BEDFORD,Trimble,40006,38.5847,-85.4117,2018,"C,D",7691786.64,PPL CORP,1.0,7691786.64
1000947,Trinidad,TX,TRINIDAD,Henderson,75163,32.1264,-96.1014,2018,"C,D",33693.276,Vistra Corp,1.0,33693.276
1006715,"Troy Energy, LLC",OH,LUCKEY,Wood,43443,41.4774,-83.4616,2018,D,318126.809,"LS Power Development, LLC",1.0,318126.809
1000864,Tulsa,OK,TULSA,Tulsa,74102,36.1125,-95.9917,2018,D,306720.464,AMERICAN ELECTRIC POWER CO INC,1.0,306720.464
1007159,Turkey Point,FL,HOMESTEAD,Miami-Dade,33035,25.4356,-80.3308,2018,D,2255381.252,NEXTERA ENERGY INC,1.0,2255381.252
1000800,Union Power Station,AR,EL DORADO,Union,71730,33.2961,-92.5933,2018,D,3634875.68,ENTERGY CORP,1.0,3634875.68
1006403,University Park Energy,IL,UNIVERSITY PARK,Will,60466,41.4405,-87.7528,2018,"C,D",122278.04,"LS Power Development, LLC",1.0,122278.04
1000402,University of Florida Cogeneration Plant,FL,GAINESVILLE,Alachua,32611,29.6397,-82.3486,2018,"C,D",188748.7,DUKE ENERGY CORP,1.0,188748.7
1000910,Urquhart,SC,BEECH ISLAND,Aiken,29842,33.435,-81.9111,2018,"C,D",913334.838,DOMINION ENERGY INC,1.0,913334.838
1001104,V H Braunig,TX,ELMENDORF,Bexar,78112,29.2575,-98.3828,2018,"C,D",1570241.0078999675,CPS ENERGY,1.0,1570241.0078999675
1006631,Valley (WEPCO),WI,MILWAUKEE,Milwaukee,53233,43.0303,-87.9233,2018,D,351761.744,WEC Energy Group Inc,1.0,351761.744
1001463,Valmont,CO,BOULDER,Boulder,80302,40.0195,-105.202,2018,"C,D",3631.836,XCEL ENERGY INC,1.0,3631.836
1001528,Venice,IL,VENICE,Madison,62090,38.6642,-90.1764,2018,"C,D",53587.3,AMEREN CORP,1.0,53587.3
1000552,Virginia City Hybrid Energy Center,VA,St. Paul,Wise,24283,36.9161,-82.3381,2018,D,2626452.332,DOMINION ENERGY INC,1.0,2626452.332
1006868,W A Parish,TX,THOMPSONS,Fort Bend,77469,29.4783,-95.6358,2018,"C,D,PP",14620769.496,NRG ENERGY INC,1.0,14620769.496
1000908,W S Lee,SC,WILLIAMSTON,Anderson,29697,34.6022,-82.435,2018,"C,D",1404438.784,DUKE ENERGY CORP,1.0,1404438.784
1000069,"Wallingford Energy, LLC",CT,Wallingford,New Haven,6460,41.4486,-72.8358,2018,"C,D",76227.316,"LS Power Development, LLC",1.0,76227.316
1000278,Walter M. Higgins III Generating Station,NV,PRIMM,Clark,89019,35.6139,-115.3561,2018,"C,D",916958.2,BERKSHIRE HATHAWAY INC,1.0,916958.2
1001551,Walter Scott Jr. Energy Center,IA,COUNCIL BLUFFS,Pottawattamie,51501,41.18,-95.8408,2018,"C,D",9749458.72,BERKSHIRE HATHAWAY INC,0.71,6922115.6912
1010612,Wansley CC,GA,Franklin,HEARD COUNTY,30170,33.4082,-85.0399,2018,"C,D",3223666.552,THE SOUTHERN CO,1.0,3223666.552
1011685,Warren County Power Station,VA,Front Royal,WARREN COUNTY,22630,38.96986,-78.179995,2018,"C,D",3052327.288,DOMINION ENERGY INC,1.0,3052327.288
1001135,Washington County Cogen (Olin),AL,McIntosh,Washington,36553,31.2642,-88.0027,2018,"C,D",498653.236,THE SOUTHERN CO,1.0,498653.236
1013864,Washington Parish Energy Center,LA,Bogalusa,WASHINGTON PARISH,70427,30.7914,-89.9092,2018,D,,ENTERGY CORP,1.0,
1000168,Washington Power Generation LLC,OH,BEVERLY,Washington,45715,39.5798,-81.6571,2018,"C,D",1795888.944,Vistra Corp,1.0,1795888.944
1000911,Wateree,SC,EASTOVER,Richland,29044,33.8264,-80.6218,2018,"C,D",3536111.83,DOMINION ENERGY INC,1.0,3536111.83
1001190,Waterford 1 & 2,LA,KILLONA,St. Charles,70066,29.9994,-90.4758,2018,"C,D",918994.332,ENTERGY CORP,1.0,918994.332
1000106,Waterford Plant,OH,WATERFORD,Washington,45786,39.5314,-81.7172,2018,"C,D",2344964.76,LIGHTSTONE GENERATION LLC,1.0,2344964.76
1000698,Watson Electric Generating Plant,MS,GULFPORT,Harrison,39501,30.4408,-89.0265,2018,"C,D",832921.664,THE SOUTHERN CO,1.0,832921.664
1001522,Waukegan,IL,WAUKEGAN,Lake,60087,42.3833,-87.8133,2018,"C,D",1800354.658,NRG ENERGY INC,1.0,1800354.658
1000375,Welsh Power Plant,TX,PITTSBURG,Titus,75686,33.0583,-94.844,2018,D,5912780.15,AMERICAN ELECTRIC POWER CO INC,1.0,5912780.15
1007171,West County Energy Center,FL,LOXAHATCHEE,Palm Beach,33470,26.6986,-80.3747,2018,"C,D",7198947.756,NEXTERA ENERGY INC,1.0,7198947.756
1011543,West Deptford Energy Station,NJ,West Deptford,GLOUCESTER COUNTY,8066,39.83731,-75.22458,2018,"C,D",1509948.804,"LS Power Development, LLC",1.0,1509948.804
1001180,West Gardner Generating Station,KS,JOHNSON,Johnson,66021,38.7878,-94.985,2018,D,30600.136,EVERGY INC,1.0,30600.136
1000985,West Marinette,WI,Marinette,Marinette,54143,45.0869,-87.6881,2018,"C,D",172639.96,WEC Energy Group Inc,1.0,172639.96
1001404,Westbrook Energy Center,ME,WESTBROOK,Cumberland,4092,43.6576,-70.3772,2018,"C,D",562407.616,CPN MANAGEMENT LP,1.0,562407.616
1000986,Weston,WI,Kronenwetter,Marathon,54455,44.8606,-89.6553,2018,"C,D",4164059.344,WEC Energy Group Inc,0.76,3164685.10144
1001371,Wheatland Generating Facility LLC,IN,WHEATLAND,Knox,47597,38.6716,-87.2931,2018,"C,D",146765.756,DUKE ENERGY CORP,1.0,146765.756
1001002,White Bluff,AR,REDFIELD,Jefferson,72132,34.4236,-92.1392,2018,"C,D",8459762.732,ARKANSAS ELECTRIC COOPERATIVE CORP,0.35,2960916.9562
1001002,White Bluff,AR,REDFIELD,Jefferson,72132,34.4236,-92.1392,2018,"C,D",8459762.732,ENTERGY CORP,0.57,4822064.75724
1000936,Wilkes Power Plant,TX,AVINGER,Marion,75630,32.8486,-94.5469,2018,D,367855.736,AMERICAN ELECTRIC POWER CO INC,1.0,367855.736
1001615,William F Wyman,ME,YARMOUTH,Cumberland,4096,43.75,-70.1569,2018,"C,D",137865.682,NEXTERA ENERGY INC,1.0,137865.682
1000912,Williams,SC,GOOSE CREEK,Berkeley,29445,33.0163,-79.9285,2018,"C,D,W-LNGSTG",2613242.292,DOMINION ENERGY INC,1.0,2613242.292
1000542,Winchester Power Park,TX,WINCHESTER,Fayette,78945,30.0253,-96.9945,2018,D,19172.428,LOWER COLORADO RIVER AUTHORITY,1.0,19172.428
1008028,Winyah,SC,GEORGETOWN,Georgetown,29440,33.3303,-79.3611,2018,D,1752514.192,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,1.0,1752514.192
1000098,"Wise County Power Company, LLC",TX,POOLVILLE,Wise,76487,33.0583,-97.9103,2018,D,428923.56,Vistra Corp,1.0,428923.56
1013006,Wolf Hollow II,TX,Granbury,HOOD COUNTY,76048,32.33793,-97.736735,2018,"C,D",1971044.296,CONSTELLATION ENERGY CORP,1.0,1971044.296
1001085,Woodsdale,OH,TRENTON,Butler,45100,39.4492,-84.4611,2018,D,103085.968,DUKE ENERGY CORP,1.0,103085.968
1001028,Wyodak,WY,GILLETTE,Campbell,82716,44.2886,-105.3847,2018,"C,D",2732562.218,BERKSHIRE HATHAWAY INC,0.8,2186049.7744
1009168,YUMA COGENERATION ASSOCIATES,AZ,YUMA,YUMA COUNTY,85364,32.72791,-114.65371,2018,"C,D",25314.556,BERKSHIRE HATHAWAY INC,0.92,23289.39152
1001511,Yates,GA,NEWNAN,Coweta,30264,33.4622,-84.8986,2018,"C,D",716175.596,THE SOUTHERN CO,1.0,716175.596
1000071,York Energy Center,PA,Delta,York,17314,39.738,-76.3072,2018,"C,D",811752.9,CPN MANAGEMENT LP,1.0,811752.9
1001205,Yorktown Power Station,VA,YORKTOWN,York,23692,37.2144,-76.4611,2018,"C,D",551234.28,DOMINION ENERGY INC,1.0,551234.28
1000123,Yuba City Energy Center,CA,YUBA CITY,Sutter,95993,39.1365,-121.6397,2018,D,19870.924,CPN MANAGEMENT LP,1.0,19870.924
1001424,Yucca Power Plant,AZ,YUMA,Yuma,85364,32.7214,-114.7097,2018,"C,D",306555.328,PINNACLE WEST CAPITAL CORP,0.71,217654.28287999998
1001308,Zeeland Generating Station,MI,ZEELAND,Ottawa,49464,42.82,-85.9988,2018,"C,D",1370334.872,CMS ENERGY CORP,1.0,1370334.872
1000805,Zion Energy Center,IL,ZION,Lake,60099,42.4776,-87.895,2018,"C,D",321472.988,CPN MANAGEMENT LP,1.0,321472.988
1001444,AES Alamitos,CA,LONG BEACH,Los Angeles,90803,33.7688,-118.1009,2019,"C,D",531900.472,AES CORP,1.0,531900.472
1001447,AES Huntington Beach,CA,HUNTINGTON BEACH,Orange,92646,33.6436,-117.9788,2019,"C,D",255988.948,AES CORP,1.0,255988.948
1001450,AES Redondo Beach,CA,REDONDO BEACH,Los Angeles,90277,33.8504,-118.395,2019,D,171792.812,AES CORP,1.0,171792.812
1001223,AES Warrior Run,MD,CUMBERLAND,Allegany,21502,39.5944,-78.7456,2019,"C,D,PP",1226185.332,AES CORP,1.0,1226185.332
1001423,APS Saguaro Power Plant,AZ,RED ROCK,Pinal,85245,32.5517,-111.3,2019,"C,D",93385.452,PINNACLE WEST CAPITAL CORP,1.0,93385.452
1001422,APS West Phoenix Power Plant,AZ,PHOENIX,Maricopa,85043,33.4417,-112.1583,2019,"C,D",1419156.086,PINNACLE WEST CAPITAL CORP,1.0,1419156.086
1001347,Acadia Power Station,LA,EUNICE,Acadia,70535,30.4284,-92.4112,2019,D,1976162.376,ENTERGY CORP,0.5,988081.188
1001347,Acadia Power Station,LA,EUNICE,Acadia,70535,30.4284,-92.4112,2019,D,1976162.376,CLECO CORPORATE HOLDINGS LLC,0.5,988081.188
1000125,Ackerman Combined Cycle,MS,ACKERMAN,Choctaw,39735,33.38,-89.2091,2019,"C,D",1209259.195,US GOVERNMENT,1.0,1209259.195
1007206,Agua Fria Generating Station,AZ,GLENDALE,Maricopa,85303,33.5542,-112.2161,2019,"C,D",153454.08,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1.0,153454.08
1000916,Allen,TN,MEMPHIS,Shelby,38109,35.0742,-90.1439,2019,"C,D",2058845.168,US GOVERNMENT,1.0,2058845.168
1000691,Allen S King,MN,OAK PARK HEIGHTS,Washington,55003,45.03,-92.7786,2019,"C,D",1821781.554,XCEL ENERGY INC,1.0,1821781.554
1007246,Anclote Power Plant,FL,HOLIDAY,Pasco,34691,28.1844,-82.7887,2019,"C,D",1363641.396,DUKE ENERGY CORP,1.0,1363641.396
1001097,Angus Anson,SD,SIOUX FALLS,Minnehaha,57101,43.6033,-96.6369,2019,"C,D",74497.922,XCEL ENERGY INC,1.0,74497.922
1001055,Antelope Valley,ND,BEULAH,Mercer,58523,47.3714,-101.8344,2019,D,6725540.938,BASIN ELECTRIC POWER COOPERATIVE,1.0,6725540.938
1005709,"Armstrong Power, LLC",PA,SHELOCTA,Armstrong,15774,40.6383,-79.3503,2019,D,464169.892,"LS Power Development, LLC",1.0,464169.892
1001609,Arsenal Hill Power Plant,LA,SHREVEPORT,Caddo,71101,32.5181,-93.7611,2019,D,989714.132,AMERICAN ELECTRIC POWER CO INC,1.0,989714.132
1000759,Arthur Kill,NY,Staten Island,Richmond,10314,40.5915,-74.2027,2019,"C,D",560341.947,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,560341.947
1007180,Asheville Steam Electric Plant,NC,ARDEN,Buncombe,28704,35.4714,-82.5431,2019,"C,D",1396089.06,DUKE ENERGY CORP,1.0,1396089.06
1000132,Astoria Gas Turbine Power,NY,ASTORIA,Queens,11105,40.7864,-73.9133,2019,D,13800.877,NRG ENERGY INC,1.0,13800.877
1007247,Attala Generating Plant,MS,SALLIS,Attala,39160,33.0142,-89.6758,2019,"C,D",632807.504,ENTERGY CORP,1.0,632807.504
1001379,Audrain Power Plant,MO,VANDALIA,Audrain,63382,39.3092,-91.5369,2019,D,11799.408,AMEREN CORP,1.0,11799.408
1001397,Aurora Generating Station,IL,AURORA,Dupage,60504,41.8151,-88.2265,2019,"C,D",357922.072,"LS Power Development, LLC",1.0,357922.072
1007302,Baldwin Energy Complex,IL,BALDWIN,Randolph,62217,38.205,-89.855,2019,"C,D",6155171.312,Vistra Corp,1.0,6155171.312
1000997,Barney M. Davis,TX,Corpus Christi,Nueces,78418,27.6067,-97.3119,2019,"C,D",688014.148,TALEN ENERGY CORP,1.0,688014.148
1001412,Barry,AL,BUCKS,Mobile,36512,31.0069,-88.0103,2019,"C,D",7569768.072,THE SOUTHERN CO,1.0,7569768.072
1000978,Bay Front,WI,ASHLAND,Ashland,54806,46.5869,-90.9017,2019,"C,D",20442.542,XCEL ENERGY INC,1.0,20442.542
1007931,Bayou Cove Peaking Power Plant,LA,JENNINGS,Acadia,70546,30.2825,-92.5994,2019,"C,D",62746.268,CLECO CORPORATE HOLDINGS LLC,1.0,62746.268
1001172,Bayside Power Station,FL,TAMPA,Hillsborough,33619,27.9072,-82.4231,2019,D,2999620.77,TECO ENERGY INC,1.0,2999620.77
1006983,Baytown Energy Center,TX,BAYTOWN,Chambers,77523,29.7731,-94.9019,2019,"C,D",1961566.08,CPN MANAGEMENT LP,1.0,1961566.08
1000550,Bear Garden Generating Station,VA,New Canton,Buckingham,23123,37.6961,-78.2848,2019,"C,D",1353404.292,DOMINION ENERGY INC,1.0,1353404.292
1000284,Beatrice,NE,BEATRICE,Gage,68310,40.3286,-96.8067,2019,"C,D",310347.6,NEBRASKA PUBLIC POWER DISTRICT,1.0,310347.6
1001187,Belews Creek,NC,BELEWS CREEK,Stokes,27052,36.2811,-80.0603,2019,"C,D",6302103.262,DUKE ENERGY CORP,1.0,6302103.262
1001011,Belle River,MI,SAINT CLAIR HAVEN,Saint Clair,48054,42.7748,-82.4945,2019,"C,D",5753441.978,DTE ENERGY CO,1.0,5753441.978
1001207,Bellingham,MA,BELLINGHAM,Norfolk,2019,42.0925,-71.4833,2019,D,25337.4,NEXTERA ENERGY INC,1.0,25337.4
1006864,Bellingham Power Generation LLC,MA,BELLINGHAM,Norfolk,2019,42.1113,-71.4529,2019,"C,D",690038.944,Vistra Corp,1.0,690038.944
1000742,Bergen,NJ,RIDGEFIELD,Bergen,7657,40.8375,-74.0244,2019,"C,D",1237434.184,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,1237434.184
1000777,Bethlehem Energy Center (Albany),NY,GLENMONT,Albany,12077,42.5905,-73.7636,2019,"C,D",1702239.692,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,1702239.692
1000127,Bethlehem Power Plant,PA,BETHLEHEM,Northampton,18015,40.6175,-75.3147,2019,D,2070865.39,CPN MANAGEMENT LP,1.0,2070865.39
1001238,Bethpage Energy Center,NY,HICKSVILLE,Nassau,11801,40.7469,-73.4994,2019,"C,D",163565.744,CPN MANAGEMENT LP,1.0,163565.744
1001492,Big Bend,FL,APOLLO BEACH,Hillsborough,33572,27.7944,-82.4036,2019,D,2872447.98,TECO ENERGY INC,1.0,2872447.98
1007930,Big Cajun 1,LA,JARREAU,Pointe Coupee,70749,30.6736,-91.3525,2019,"C,D",88347.172,CLECO CORPORATE HOLDINGS LLC,1.0,88347.172
1001016,Big Cajun 2,LA,NEW ROADS,Pointe Coupee,70760,30.7261,-91.3669,2019,"C,D",2927334.528,ENTERGY CORP,0.14,409826.83392
1001587,Big Sandy,KY,LOUISA,Lawrence,41230,38.1707,-82.6176,2019,"C,D",574459.272,AMERICAN ELECTRIC POWER CO INC,1.0,574459.272
1000689,Black Dog,MN,BURNSVILLE,Dakota,55337,44.8108,-93.2501,2019,"C,D",801690.88,XCEL ENERGY INC,1.0,801690.88
1000489,Black Mountain Generating Station,AZ,Golden Valley,Mohave,86413,35.0361,-114.1594,2019,D,54357.448,UNS ENERGY CORP,1.0,54357.448
1006657,Blackstone Power Generation LLC,MA,BLACKSTONE,Worcester,1504,42.0575,-71.5172,2019,"C,D",672574.208,Vistra Corp,1.0,672574.208
1000424,Blue Lake Generating Plant,MN,SHAKOPEE,Scott,55379,44.7855,-93.4315,2019,"C,D",43321.156,XCEL ENERGY INC,1.0,43321.156
1000141,Blue Spruce Energy Center,CO,AURORA,Adams,80019,39.7436,-104.68,2019,"C,D",309201.102,XCEL ENERGY INC,1.0,309201.102
1014676,Blue Water Energy,MI,East China Township,ST. CLAIR COUNTY,48054,42.775839,-82.481747,2019,"C,D",,DTE ENERGY CO,1.0,
1001341,Bluegrass Generating Station,KY,LA GRANGE,Oldham,40031,38.3902,-85.4133,2019,"C,D",88514.724,EAST KENTUCKY POWER COOPERATIVE INC,1.0,88514.724
1000811,Bobby C. Smith Jr. Energy Facility,GA,RINCON,Effingham,31326,32.2792,-81.2842,2019,"C,D",850408.6,OGLETHORPE POWER CORP,1.0,850408.6
1008020,Bosque County Power Plant,TX,Laguna Park,Bosque,76644,31.8594,-97.3586,2019,"C,D",1610358.584,CPN MANAGEMENT LP,1.0,1610358.584
1001505,Bowen,GA,CARTERSVILLE,Bartow,30120,34.1256,-84.9192,2019,"C,D",11161953.208,THE SOUTHERN CO,1.0,11161953.208
1001041,Brame Energy Center,LA,LENA,Rapides,71447,31.395,-92.7167,2019,D,5409288.85,CLECO CORPORATE HOLDINGS LLC,0.7615999999999999,4119714.3881599996
1001481,Brandon Shores LLC,MD,Baltimore,Anne Arundel,21226,39.1792,-76.5383,2019,"C,D",2581355.832,TALEN ENERGY CORP,1.0,2581355.832
1000798,"Brazos Valley Energy, LP",TX,THOMPSONS,Fort Bend,77481,29.4731,-95.6244,2019,D,926989.364,CPN MANAGEMENT LP,1.0,926989.364
1006949,Bridgeport Harbor Station,CT,BRIDGEPORT,Fairfield,6604,41.1706,-73.1843,2019,"C,D",383072.524,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,383072.524
1000739,Brownsville CT,TN,BROWNSVILLE,Haywood,38012,35.5438,-89.198,2019,"C,D",310528.775,US GOVERNMENT,1.0,310528.775
1000886,"Brunner Island, LLC",PA,Mt Wolf,York,17347,40.097,-76.6962,2019,"C,D",2158705.532,TALEN ENERGY CORP,1.0,2158705.532
1011850,Brunswick County Power Station,VA,Freeman,BRUNSWICK COUNTY,23856,36.766854,-77.711098,2019,"C,D",3158895.244,DOMINION ENERGY INC,1.0,3158895.244
1000174,"Buchanan Units 1, 2",VA,KEEN MOUNTAIN,Buchanan,24631,37.1753,-81.9617,2019,D,172665.56,"LS Power Development, LLC",1.0,172665.56
1000831,Buck,NC,SALISBURY,Rowan,28145,35.7133,-80.3767,2019,"C,D",1656473.312,DUKE ENERGY CORP,1.0,1656473.312
1000917,Bull Run,TN,CLINTON,Anderson,37716,36.0211,-84.1567,2019,"C,D",1381663.158,US GOVERNMENT,1.0,1381663.158
1001553,Burlington (IA),IA,BURLINGTON,Des Moines,52601,40.7412,-91.1168,2019,"C,D",1221388.112,ALLIANT ENERGY CORP,1.0,1221388.112
1000743,Burlington Generating Station,NJ,BURLINGTON,Burlington,8016,40.0753,-74.8781,2019,"C,D",7644.918,ARCLIGHT ENERGY PARTNERS FUND VII LP,1.0,7644.918
1000419,C. R. Wing Cogeneration Plant,TX,BIG SPRING,Howard,79720,32.2722,-101.4222,2019,D,493881.42,BERKSHIRE HATHAWAY INC,0.9114,450123.526188
1005420,COVE POINT LNG FACILITY,MD,Lusby,CALVERT COUNTY,20657,38.38407,-76.41233,2019,"C,D,W-LNGIE",1170412.776,DOMINION ENERGY INC,1.0,1170412.776
1001342,Calcasieu Plant,LA,SULPHUR,Calcasieu,70665,30.1603,-93.3458,2019,"C,D",70897.536,ENTERGY CORP,1.0,70897.536
1001357,Caledonia,MS,STEENS,Lowndes,39766,33.6464,-88.2717,2019,"C,D",1500142.89,US GOVERNMENT,1.0,1500142.89
1000812,Calhoun Generating Facility,AL,EASTABOGA,Calhoun,36260,33.5883,-85.9731,2019,"C,D",190830.466,THE SOUTHERN CO,1.0,190830.466
1000453,"Calpine Gilroy Cogen, LP",CA,GILROY,Santa Clara,95020,37.0001,-121.5367,2019,"C,D",45372.832,CPN MANAGEMENT LP,1.0,45372.832
1007233,Calpine Hidalgo Energy Center,TX,EDINBURG,Hidalgo,78539,26.3389,-98.1708,2019,D,1043145.484,CPN MANAGEMENT LP,0.785,818869.2049400001
1001320,Calpine Sutter Energy Center,CA,YUBA CITY,Sutter,95993,39.0531,-121.6939,2019,D,261835.644,CPN MANAGEMENT LP,1.0,261835.644
1001226,"Camden Plant Holding, LLC",NJ,CAMDEN,Camden,8104,39.9175,-75.1192,2019,"C,D",33238.828,TALEN ENERGY CORP,1.0,33238.828
1006660,Canaday,NE,LEXINGTON,Gosper,68850,40.6941,-99.7005,2019,"C,D",980.596,NEBRASKA PUBLIC POWER DISTRICT,1.0,980.596
1006509,Cane Run,KY,Louisville,JEFFERSON COUNTY,40216,38.1828,-85.8894,2019,"C,D",1918577.74,PPL CORP,1.0,1918577.74
1007650,Cape Canaveral,FL,COCOA,Brevard,32927,28.4694,-80.7642,2019,D,2329441.43,NEXTERA ENERGY INC,1.0,2329441.43
1000839,Cardinal,OH,BRILLIANT,Jefferson,43913,40.2522,-80.6486,2019,"C,D",9368077.204,BUCKEYE POWER INC,1.0,9368077.204
1000733,Carlls Corner Energy Center,NJ,UPPER DEERFIELD TWP,Cumberland,8302,39.4547,-75.2011,2019,"C,D",8694.612,CPN MANAGEMENT LP,1.0,8694.612
1008168,Cass County Station,NE,PLATTSMOUTH,Cass,68048,40.9472,-95.9667,2019,"C,D",122473.796,OMAHA PUBLIC POWER DISTRICT,1.0,122473.796
1001540,Cayuga,IN,CAYUGA,Vermillion,47900,39.9239,-87.4272,2019,"C,D",3737849.536,DUKE ENERGY CORP,1.0,3737849.536
1000929,Cedar Bayou,TX,BAYTOWN,Chambers,77520,29.7483,-94.9272,2019,"C,D",1247074.528,NRG ENERGY INC,1.0,1247074.528
